product_id,product_name,jumlah_penjualan,harga,diskon,status
P03092,Produk 3092,191,134561,13,Laris
P03093,Produk 3093,153,74610,10,Tidak
P03094,Produk 3094,91,65808,14,Tidak
P03095,Produk 3095,196,65028,17,Laris
P03096,Produk 3096,73,54907,13,Tidak
P03097,Produk 3097,195,136483,8,Laris
P03098,Produk 3098,219,124109,8,Tidak
P03099,Produk 3099,165,84031,8,Tidak
P03100,Produk 3100,138,86069,9,Tidak
P03101,Produk 3101,132,93284,13,Tidak
P03102,Produk 3102,212,105892,11,Tidak
P03103,Produk 3103,109,109568,19,Laris
P03104,Produk 3104,149,98437,18,Laris
P03105,Produk 3105,163,120324,11,Laris
P03106,Produk 3106,109,87874,11,Tidak
P03107,Produk 3107,190,126827,8,Tidak
P03108,Produk 3108,162,81068,12,Tidak
P03109,Produk 3109,153,86889,10,Tidak
P03110,Produk 3110,167,110059,8,Tidak
P03111,Produk 3111,190,118452,9,Tidak
P03112,Produk 3112,197,79730,15,Laris
P03113,Produk 3113,147,109478,18,Laris
P03114,Produk 3114,159,130262,14,Laris
P03115,Produk 3115,130,95678,11,Tidak
P03116,Produk 3116,149,65207,9,Tidak
P03117,Produk 3117,227,87666,14,Laris
P03118,Produk 3118,156,122439,16,Laris
P03119,Produk 3119,167,105036,16,Laris
P03120,Produk 3120,199,82961,16,Laris
P03121,Produk 3121,176,114982,10,Tidak
P03122,Produk 3122,95,81935,11,Tidak
P03123,Produk 3123,179,100133,9,Tidak
P03124,Produk 3124,105,92420,11,Tidak
P03125,Produk 3125,183,124689,12,Tidak
P03126,Produk 3126,87,53846,11,Tidak
P03127,Produk 3127,136,102567,12,Tidak
P03128,Produk 3128,235,88233,8,Laris
P03129,Produk 3129,137,119361,17,Laris
P03130,Produk 3130,204,131222,10,Tidak
P03131,Produk 3131,150,83322,21,Laris
P03132,Produk 3132,186,107472,12,Tidak
P03133,Produk 3133,131,105882,21,Laris
P03134,Produk 3134,134,137024,17,Laris
P03135,Produk 3135,209,96335,16,Laris
P03136,Produk 3136,133,81184,11,Laris
P03137,Produk 3137,230,155892,5,Tidak
P03138,Produk 3138,152,118788,8,Tidak
P03139,Produk 3139,266,137696,8,Tidak
P03140,Produk 3140,193,144079,7,Tidak
P03141,Produk 3141,81,98184,25,Laris
P03142,Produk 3142,199,86663,17,Laris
P03143,Produk 3143,171,73453,20,Laris
P03144,Produk 3144,157,81782,12,Tidak
P03145,Produk 3145,178,116066,4,Laris
P03146,Produk 3146,150,136527,9,Tidak
P03147,Produk 3147,188,137079,12,Laris
P03148,Produk 3148,183,84739,11,Tidak
P03149,Produk 3149,210,138684,9,Tidak
P03150,Produk 3150,238,96640,9,Laris
P03151,Produk 3151,210,127647,1,Tidak
P03152,Produk 3152,180,90050,11,Tidak
P03153,Produk 3153,144,62422,13,Tidak
P03154,Produk 3154,208,130632,6,Tidak
P03155,Produk 3155,235,62833,15,Laris
P03156,Produk 3156,134,110490,17,Laris
P03157,Produk 3157,166,82652,8,Tidak
P03158,Produk 3158,156,98637,17,Laris
P03159,Produk 3159,133,127272,19,Laris
P03160,Produk 3160,227,186233,10,Tidak
P03161,Produk 3161,149,113503,19,Laris
P03162,Produk 3162,117,92817,24,Laris
P03163,Produk 3163,193,90147,18,Laris
P03164,Produk 3164,259,131515,11,Tidak
P03165,Produk 3165,205,106442,9,Tidak
P03166,Produk 3166,133,112337,13,Tidak
P03167,Produk 3167,208,152287,5,Tidak
P03168,Produk 3168,92,97432,12,Tidak
P03169,Produk 3169,171,141130,9,Tidak
P03170,Produk 3170,159,118449,14,Laris
P03171,Produk 3171,140,104336,15,Tidak
P03172,Produk 3172,224,127374,6,Laris
P03173,Produk 3173,103,89977,13,Laris
P03174,Produk 3174,155,131619,11,Tidak
P03175,Produk 3175,197,113902,16,Laris
P03176,Produk 3176,113,86901,11,Tidak
P03177,Produk 3177,163,117625,9,Tidak
P03178,Produk 3178,118,138773,18,Laris
P03179,Produk 3179,131,80662,22,Laris
P03180,Produk 3180,151,83056,10,Tidak
P03181,Produk 3181,191,104163,15,Laris
P03182,Produk 3182,113,153273,17,Tidak
P03183,Produk 3183,183,121687,14,Laris
P03184,Produk 3184,156,133117,15,Laris
P03185,Produk 3185,152,59294,9,Tidak
P03186,Produk 3186,97,81238,11,Tidak
P03187,Produk 3187,211,127139,7,Laris
P03188,Produk 3188,184,97140,15,Laris
P03189,Produk 3189,231,101915,8,Tidak
P03190,Produk 3190,166,110399,15,Laris
P03191,Produk 3191,180,92405,14,Laris
P03192,Produk 3192,178,132472,11,Laris
P03193,Produk 3193,191,134485,9,Tidak
P03194,Produk 3194,186,101613,15,Laris
P03195,Produk 3195,172,113090,9,Tidak
P03196,Produk 3196,183,110710,13,Tidak
P03197,Produk 3197,189,118217,9,Tidak
P03198,Produk 3198,179,105449,7,Tidak
P03199,Produk 3199,200,92748,11,Tidak
P03200,Produk 3200,106,83844,24,Laris
P03201,Produk 3201,212,126464,10,Tidak
P03202,Produk 3202,140,129082,14,Laris
P03203,Produk 3203,180,87586,15,Laris
P03204,Produk 3204,148,116735,16,Laris
P03205,Produk 3205,231,99282,9,Laris
P03206,Produk 3206,158,114975,17,Laris
P03207,Produk 3207,225,99648,10,Tidak
P03208,Produk 3208,127,156536,13,Laris
P03209,Produk 3209,159,117193,15,Laris
P03210,Produk 3210,161,132789,15,Laris
P03211,Produk 3211,186,117561,14,Laris
P03212,Produk 3212,146,78343,20,Laris
P03213,Produk 3213,242,169463,11,Tidak
P03214,Produk 3214,189,132905,9,Laris
P03215,Produk 3215,181,140295,10,Tidak
P03216,Produk 3216,169,121774,14,Laris
P03217,Produk 3217,138,120282,17,Laris
P03218,Produk 3218,155,131906,11,Laris
P03219,Produk 3219,137,88923,11,Tidak
P03220,Produk 3220,172,77437,18,Laris
P03221,Produk 3221,189,112116,9,Tidak
P03222,Produk 3222,129,113298,19,Laris
P03223,Produk 3223,137,125963,18,Laris
P03224,Produk 3224,137,109595,18,Laris
P03225,Produk 3225,173,116321,12,Tidak
P03226,Produk 3226,248,136452,9,Tidak
P03227,Produk 3227,208,116104,12,Tidak
P03228,Produk 3228,101,45065,12,Tidak
P03229,Produk 3229,149,122719,13,Laris
P03230,Produk 3230,153,129981,9,Tidak
P03231,Produk 3231,167,99398,15,Laris
P03232,Produk 3232,75,128807,24,Laris
P03233,Produk 3233,102,111564,9,Tidak
P03234,Produk 3234,139,105666,19,Laris
P03235,Produk 3235,191,135676,13,Tidak
P03236,Produk 3236,136,151924,15,Laris
P03237,Produk 3237,209,125855,9,Laris
P03238,Produk 3238,101,159324,14,Laris
P03239,Produk 3239,159,114240,8,Tidak
P03240,Produk 3240,222,106117,10,Laris
P03241,Produk 3241,220,134040,6,Tidak
P03242,Produk 3242,183,111696,14,Laris
P03243,Produk 3243,246,179435,3,Tidak
P03244,Produk 3244,176,121362,16,Laris
P03245,Produk 3245,187,102590,15,Laris
P03246,Produk 3246,208,103414,12,Laris
P03247,Produk 3247,201,125362,10,Laris
P03248,Produk 3248,176,124526,17,Laris
P03249,Produk 3249,120,115405,11,Tidak
P03250,Produk 3250,116,41846,13,Tidak
P03251,Produk 3251,164,92813,6,Tidak
P03252,Produk 3252,145,104085,9,Tidak
P03253,Produk 3253,168,93561,8,Tidak
P03254,Produk 3254,223,168003,9,Tidak
P03255,Produk 3255,183,97916,17,Laris
P03256,Produk 3256,175,117448,17,Laris
P03257,Produk 3257,223,131228,9,Laris
P03258,Produk 3258,141,99446,7,Tidak
P03259,Produk 3259,224,146262,12,Tidak
P03260,Produk 3260,261,159472,6,Tidak
P03261,Produk 3261,126,109437,9,Tidak
P03262,Produk 3262,132,80544,9,Tidak
P03263,Produk 3263,206,86957,16,Laris
P03264,Produk 3264,91,107912,3,Tidak
P03265,Produk 3265,142,111383,19,Laris
P03266,Produk 3266,154,111129,8,Tidak
P03267,Produk 3267,152,141615,9,Tidak
P03268,Produk 3268,172,107952,17,Laris
P03269,Produk 3269,145,90995,15,Tidak
P03270,Produk 3270,183,98368,14,Laris
P03271,Produk 3271,219,116088,7,Laris
P03272,Produk 3272,152,83480,18,Laris
P03273,Produk 3273,188,101071,8,Tidak
P03274,Produk 3274,86,89488,14,Tidak
P03275,Produk 3275,199,101242,13,Laris
P03276,Produk 3276,173,111973,13,Laris
P03277,Produk 3277,194,77742,18,Tidak
P03278,Produk 3278,165,107467,13,Laris
P03279,Produk 3279,156,116110,16,Laris
P03280,Produk 3280,135,136894,17,Laris
P03281,Produk 3281,125,85741,20,Laris
P03282,Produk 3282,209,129751,7,Laris
P03283,Produk 3283,120,82113,8,Tidak
P03284,Produk 3284,132,107164,21,Laris
P03285,Produk 3285,229,137164,9,Tidak
P03286,Produk 3286,146,126642,10,Tidak
P03287,Produk 3287,163,113833,9,Tidak
P03288,Produk 3288,112,65997,11,Tidak
P03289,Produk 3289,152,91070,12,Tidak
P03290,Produk 3290,83,114612,25,Laris
P03291,Produk 3291,179,111299,13,Laris
P03292,Produk 3292,105,152631,15,Laris
P03293,Produk 3293,129,128269,19,Laris
P03294,Produk 3294,213,115472,13,Laris
P03295,Produk 3295,152,100930,9,Tidak
P03296,Produk 3296,184,103163,9,Tidak
P03297,Produk 3297,124,108205,8,Tidak
P03298,Produk 3298,125,95641,11,Tidak
P03299,Produk 3299,98,55698,15,Tidak
P03300,Produk 3300,227,107159,9,Laris
P03301,Produk 3301,186,121420,13,Laris
P03302,Produk 3302,103,79246,25,Laris
P03303,Produk 3303,202,122572,10,Tidak
P03304,Produk 3304,138,92500,22,Tidak
P03305,Produk 3305,174,93092,13,Tidak
P03306,Produk 3306,168,119676,16,Tidak
P03307,Produk 3307,201,96405,14,Laris
P03308,Produk 3308,159,117048,16,Laris
P03309,Produk 3309,255,156442,13,Tidak
P03310,Produk 3310,103,77787,12,Tidak
P03311,Produk 3311,168,81946,19,Laris
P03312,Produk 3312,149,104037,8,Tidak
P03313,Produk 3313,174,117738,9,Tidak
P03314,Produk 3314,229,105375,10,Tidak
P03315,Produk 3315,144,126418,13,Tidak
P03316,Produk 3316,204,100098,8,Tidak
P03317,Produk 3317,178,135049,14,Laris
P03318,Produk 3318,132,115466,11,Tidak
P03319,Produk 3319,166,118360,14,Laris
P03320,Produk 3320,122,71628,27,Laris
P03321,Produk 3321,202,123475,11,Laris
P03322,Produk 3322,122,106706,10,Tidak
P03323,Produk 3323,143,85428,20,Laris
P03324,Produk 3324,150,104199,20,Laris
P03325,Produk 3325,208,94997,14,Laris
P03326,Produk 3326,139,105990,18,Laris
P03327,Produk 3327,135,124719,17,Laris
P03328,Produk 3328,160,98644,4,Laris
P03329,Produk 3329,186,73282,18,Laris
P03330,Produk 3330,143,95187,19,Laris
P03331,Produk 3331,216,151057,7,Tidak
P03332,Produk 3332,132,102997,21,Laris
P03333,Produk 3333,164,144662,14,Laris
P03334,Produk 3334,129,102697,14,Tidak
P03335,Produk 3335,154,119502,9,Tidak
P03336,Produk 3336,183,90179,13,Tidak
P03337,Produk 3337,176,125672,13,Tidak
P03338,Produk 3338,191,119673,6,Tidak
P03339,Produk 3339,203,120176,10,Tidak
P03340,Produk 3340,161,108440,11,Tidak
P03341,Produk 3341,162,116995,10,Tidak
P03342,Produk 3342,214,133667,4,Tidak
P03343,Produk 3343,178,125801,10,Tidak
P03344,Produk 3344,133,102941,9,Tidak
P03345,Produk 3345,157,146582,14,Laris
P03346,Produk 3346,175,152187,8,Tidak
P03347,Produk 3347,175,123063,10,Tidak
P03348,Produk 3348,150,120652,9,Tidak
P03349,Produk 3349,167,86778,19,Laris
P03350,Produk 3350,149,139352,8,Laris
P03351,Produk 3351,170,111101,18,Laris
P03352,Produk 3352,104,65828,12,Tidak
P03353,Produk 3353,136,116547,19,Laris
P03354,Produk 3354,251,135768,9,Tidak
P03355,Produk 3355,48,76774,15,Tidak
P03356,Produk 3356,116,113523,20,Laris
P03357,Produk 3357,210,146448,7,Tidak
P03358,Produk 3358,241,177889,4,Tidak
P03359,Produk 3359,173,123845,12,Laris
P03360,Produk 3360,135,135272,14,Laris
P03361,Produk 3361,157,136723,13,Tidak
P03362,Produk 3362,141,103483,10,Tidak
P03363,Produk 3363,156,109036,17,Laris
P03364,Produk 3364,186,122720,11,Tidak
P03365,Produk 3365,154,72987,7,Tidak
P03366,Produk 3366,160,118210,18,Laris
P03367,Produk 3367,113,29261,15,Tidak
P03368,Produk 3368,135,91964,23,Laris
P03369,Produk 3369,115,76103,10,Tidak
P03370,Produk 3370,145,60598,11,Tidak
P03371,Produk 3371,143,83400,11,Tidak
P03372,Produk 3372,197,97143,14,Laris
P03373,Produk 3373,123,105133,21,Laris
P03374,Produk 3374,156,104886,10,Tidak
P03375,Produk 3375,156,89258,17,Laris
P03376,Produk 3376,168,106419,10,Tidak
P03377,Produk 3377,110,65173,11,Tidak
P03378,Produk 3378,139,52435,10,Tidak
P03379,Produk 3379,148,87976,20,Laris
P03380,Produk 3380,111,80386,15,Tidak
P03381,Produk 3381,141,107658,21,Laris
P03382,Produk 3382,139,93830,20,Tidak
P03383,Produk 3383,198,127295,11,Tidak
P03384,Produk 3384,199,91693,14,Laris
P03385,Produk 3385,110,64076,6,Tidak
P03386,Produk 3386,163,107375,10,Tidak
P03387,Produk 3387,136,124328,15,Laris
P03388,Produk 3388,184,92107,18,Laris
P03389,Produk 3389,223,129990,9,Tidak
P03390,Produk 3390,235,142780,11,Tidak
P03391,Produk 3391,201,114168,13,Tidak
P03392,Produk 3392,184,128702,9,Tidak
P03393,Produk 3393,161,88145,19,Laris
P03394,Produk 3394,190,156984,7,Tidak
P03395,Produk 3395,125,86795,9,Tidak
P03396,Produk 3396,141,124191,12,Tidak
P03397,Produk 3397,108,79621,12,Tidak
P03398,Produk 3398,137,112582,15,Tidak
P03399,Produk 3399,156,121676,16,Laris
P03400,Produk 3400,206,80182,13,Tidak
P03401,Produk 3401,76,103886,26,Laris
P03402,Produk 3402,214,125964,6,Tidak
P03403,Produk 3403,114,92402,12,Tidak
P03404,Produk 3404,146,119404,10,Laris
P03405,Produk 3405,98,101342,22,Laris
P03406,Produk 3406,129,90341,22,Laris
P03407,Produk 3407,154,78416,10,Tidak
P03408,Produk 3408,189,102317,10,Tidak
P03409,Produk 3409,208,118587,11,Tidak
P03410,Produk 3410,132,46942,10,Tidak
P03411,Produk 3411,158,130679,11,Tidak
P03412,Produk 3412,142,120341,17,Laris
P03413,Produk 3413,147,89107,13,Laris
P03414,Produk 3414,169,121933,10,Tidak
P03415,Produk 3415,141,101799,21,Laris
P03416,Produk 3416,201,124384,11,Tidak
P03417,Produk 3417,157,100657,19,Laris
P03418,Produk 3418,139,103161,19,Laris
P03419,Produk 3419,142,72410,13,Tidak
P03420,Produk 3420,137,126076,17,Laris
P03421,Produk 3421,156,95888,18,Laris
P03422,Produk 3422,148,84702,13,Tidak
P03423,Produk 3423,229,132453,6,Tidak
P03424,Produk 3424,202,122367,5,Tidak
P03425,Produk 3425,187,143737,4,Tidak
P03426,Produk 3426,171,114126,11,Tidak
P03427,Produk 3427,197,84121,16,Laris
P03428,Produk 3428,147,96930,20,Laris
P03429,Produk 3429,176,110104,14,Laris
P03430,Produk 3430,196,149158,9,Tidak
P03431,Produk 3431,171,107185,17,Laris
P03432,Produk 3432,178,116238,9,Tidak
P03433,Produk 3433,177,109181,13,Laris
P03434,Produk 3434,203,108397,12,Tidak
P03435,Produk 3435,221,119287,7,Tidak
P03436,Produk 3436,110,73676,26,Laris
P03437,Produk 3437,181,91381,16,Laris
P03438,Produk 3438,132,106142,18,Laris
P03439,Produk 3439,174,120579,13,Laris
P03440,Produk 3440,184,107674,14,Laris
P03441,Produk 3441,121,91289,21,Tidak
P03442,Produk 3442,192,122966,8,Tidak
P03443,Produk 3443,188,165771,11,Tidak
P03444,Produk 3444,167,131902,13,Laris
P03445,Produk 3445,240,90525,9,Tidak
P03446,Produk 3446,149,114176,14,Laris
P03447,Produk 3447,120,73995,13,Tidak
P03448,Produk 3448,174,101231,16,Laris
P03449,Produk 3449,81,49616,6,Tidak
P03450,Produk 3450,197,122360,10,Tidak
P03451,Produk 3451,158,122040,7,Tidak
P03452,Produk 3452,187,114808,11,Laris
P03453,Produk 3453,197,111916,14,Laris
P03454,Produk 3454,98,48420,18,Tidak
P03455,Produk 3455,164,85564,13,Tidak
P03456,Produk 3456,153,69798,24,Laris
P03457,Produk 3457,195,108402,15,Laris
P03458,Produk 3458,127,89345,7,Tidak
P03459,Produk 3459,197,166905,9,Tidak
P03460,Produk 3460,168,101519,8,Tidak
P03461,Produk 3461,122,116318,19,Laris
P03462,Produk 3462,142,118151,8,Tidak
P03463,Produk 3463,163,135789,12,Laris
P03464,Produk 3464,179,99563,14,Laris
P03465,Produk 3465,184,152050,10,Tidak
P03466,Produk 3466,139,95075,10,Tidak
P03467,Produk 3467,189,89968,14,Tidak
P03468,Produk 3468,174,93446,10,Tidak
P03469,Produk 3469,114,64139,14,Tidak
P03470,Produk 3470,141,98521,10,Tidak
P03471,Produk 3471,167,109764,12,Tidak
P03472,Produk 3472,113,107504,21,Tidak
P03473,Produk 3473,113,97549,13,Tidak
P03474,Produk 3474,139,105570,18,Laris
P03475,Produk 3475,171,114507,14,Laris
P03476,Produk 3476,198,83450,15,Laris
P03477,Produk 3477,126,138202,13,Laris
P03478,Produk 3478,158,134838,14,Laris
P03479,Produk 3479,125,75727,10,Tidak
P03480,Produk 3480,176,102962,15,Laris
P03481,Produk 3481,218,105464,11,Laris
P03482,Produk 3482,148,88608,20,Laris
P03483,Produk 3483,164,68681,20,Laris
P03484,Produk 3484,238,121727,6,Tidak
P03485,Produk 3485,174,99939,13,Laris
P03486,Produk 3486,151,66232,22,Tidak
P03487,Produk 3487,59,69376,13,Tidak
P03488,Produk 3488,92,141922,19,Laris
P03489,Produk 3489,158,115000,16,Laris
P03490,Produk 3490,160,110650,15,Laris
P03491,Produk 3491,183,101342,16,Laris
P03492,Produk 3492,159,118320,11,Tidak
P03493,Produk 3493,111,67854,12,Laris
P03494,Produk 3494,133,125804,16,Laris
P03495,Produk 3495,108,87300,24,Laris
P03496,Produk 3496,138,104818,19,Laris
P03497,Produk 3497,154,111601,9,Tidak
P03498,Produk 3498,127,148146,15,Laris
P03499,Produk 3499,237,191961,6,Tidak
P03500,Produk 3500,172,102652,9,Tidak
P03501,Produk 3501,192,89816,16,Laris
P03502,Produk 3502,212,166656,10,Tidak
P03503,Produk 3503,196,133296,10,Laris
P03504,Produk 3504,164,137416,12,Laris
P03505,Produk 3505,150,88752,19,Laris
P03506,Produk 3506,170,103481,15,Tidak
P03507,Produk 3507,225,125814,7,Tidak
P03508,Produk 3508,108,113931,21,Laris
P03509,Produk 3509,192,100452,13,Tidak
P03510,Produk 3510,95,71223,13,Tidak
P03511,Produk 3511,210,104861,13,Tidak
P03512,Produk 3512,145,102424,12,Tidak
P03513,Produk 3513,175,116887,13,Laris
P03514,Produk 3514,173,82947,19,Laris
P03515,Produk 3515,139,73534,11,Tidak
P03516,Produk 3516,241,140832,4,Tidak
P03517,Produk 3517,186,137095,9,Laris
P03518,Produk 3518,181,113558,10,Tidak
P03519,Produk 3519,148,152119,13,Laris
P03520,Produk 3520,156,77796,21,Laris
P03521,Produk 3521,193,88534,8,Tidak
P03522,Produk 3522,163,100157,15,Tidak
P03523,Produk 3523,109,57886,13,Tidak
P03524,Produk 3524,145,90777,13,Tidak
P03525,Produk 3525,111,83241,8,Tidak
P03526,Produk 3526,202,116022,13,Laris
P03527,Produk 3527,195,142212,5,Tidak
P03528,Produk 3528,151,112903,12,Laris
P03529,Produk 3529,151,96046,10,Tidak
P03530,Produk 3530,151,114375,10,Tidak
P03531,Produk 3531,159,127231,8,Tidak
P03532,Produk 3532,150,87160,17,Laris
P03533,Produk 3533,126,111070,21,Laris
P03534,Produk 3534,121,85915,6,Tidak
P03535,Produk 3535,128,55124,13,Tidak
P03536,Produk 3536,175,103674,8,Tidak
P03537,Produk 3537,182,71387,17,Laris
P03538,Produk 3538,146,105485,16,Laris
P03539,Produk 3539,187,110775,7,Tidak
P03540,Produk 3540,203,99721,12,Tidak
P03541,Produk 3541,207,78392,16,Laris
P03542,Produk 3542,129,123928,20,Laris
P03543,Produk 3543,147,86371,12,Tidak
P03544,Produk 3544,153,101408,12,Tidak
P03545,Produk 3545,164,168053,11,Laris
P03546,Produk 3546,172,106021,18,Laris
P03547,Produk 3547,173,133339,10,Laris
P03548,Produk 3548,121,86037,9,Tidak
P03549,Produk 3549,157,107408,16,Laris
P03550,Produk 3550,125,98106,22,Laris
P03551,Produk 3551,209,87120,15,Laris
P03552,Produk 3552,180,81928,12,Tidak
P03553,Produk 3553,145,96674,17,Laris
P03554,Produk 3554,145,101370,18,Laris
P03555,Produk 3555,178,125430,14,Laris
P03556,Produk 3556,185,135371,7,Tidak
P03557,Produk 3557,93,101925,21,Laris
P03558,Produk 3558,132,59673,12,Tidak
P03559,Produk 3559,142,63390,9,Tidak
P03560,Produk 3560,129,99356,13,Tidak
P03561,Produk 3561,149,70182,10,Tidak
P03562,Produk 3562,146,77027,8,Tidak
P03563,Produk 3563,192,125872,14,Tidak
P03564,Produk 3564,192,101862,10,Tidak
P03565,Produk 3565,115,96734,22,Laris
P03566,Produk 3566,191,114254,6,Tidak
P03567,Produk 3567,57,85729,15,Tidak
P03568,Produk 3568,146,127977,4,Tidak
P03569,Produk 3569,210,110258,6,Tidak
P03570,Produk 3570,141,111612,18,Laris
P03571,Produk 3571,180,99389,13,Laris
P03572,Produk 3572,160,124144,15,Laris
P03573,Produk 3573,153,89938,21,Laris
P03574,Produk 3574,146,133876,13,Laris
P03575,Produk 3575,126,123776,11,Tidak
P03576,Produk 3576,165,73949,19,Laris
P03577,Produk 3577,151,88012,20,Laris
P03578,Produk 3578,121,118179,11,Tidak
P03579,Produk 3579,150,127788,11,Tidak
P03580,Produk 3580,143,63248,22,Laris
P03581,Produk 3581,179,89136,17,Laris
P03582,Produk 3582,184,116007,8,Tidak
P03583,Produk 3583,155,82900,8,Tidak
P03584,Produk 3584,153,105795,14,Tidak
P03585,Produk 3585,155,114375,16,Laris
P03586,Produk 3586,110,100142,9,Tidak
P03587,Produk 3587,131,92191,11,Tidak
P03588,Produk 3588,150,81432,17,Laris
P03589,Produk 3589,127,93363,22,Laris
P03590,Produk 3590,140,107790,18,Laris
P03591,Produk 3591,190,128459,7,Tidak
P03592,Produk 3592,96,83802,6,Tidak
P03593,Produk 3593,193,83296,6,Tidak
P03594,Produk 3594,138,93849,12,Tidak
P03595,Produk 3595,188,103706,11,Tidak
P03596,Produk 3596,155,64211,9,Tidak
P03597,Produk 3597,176,45132,12,Tidak
P03598,Produk 3598,109,100833,12,Tidak
P03599,Produk 3599,207,80930,15,Laris
P03600,Produk 3600,199,114369,10,Laris
P03601,Produk 3601,198,113848,5,Tidak
P03602,Produk 3602,118,68728,11,Tidak
P03603,Produk 3603,174,116487,11,Tidak
P03604,Produk 3604,115,77582,10,Tidak
P03605,Produk 3605,174,99071,6,Laris
P03606,Produk 3606,131,85829,9,Tidak
P03607,Produk 3607,158,86305,9,Tidak
P03608,Produk 3608,102,125472,12,Tidak
P03609,Produk 3609,157,94159,16,Laris
P03610,Produk 3610,183,105401,16,Laris
P03611,Produk 3611,122,63491,14,Laris
P03612,Produk 3612,101,101188,8,Tidak
P03613,Produk 3613,159,133420,14,Laris
P03614,Produk 3614,160,100460,6,Tidak
P03615,Produk 3615,204,109572,9,Tidak
P03616,Produk 3616,134,98772,20,Laris
P03617,Produk 3617,131,127747,21,Laris
P03618,Produk 3618,116,121349,19,Laris
P03619,Produk 3619,151,73069,11,Tidak
P03620,Produk 3620,198,92859,12,Tidak
P03621,Produk 3621,213,120858,7,Tidak
P03622,Produk 3622,90,97051,12,Tidak
P03623,Produk 3623,155,111653,16,Laris
P03624,Produk 3624,236,142752,6,Tidak
P03625,Produk 3625,155,100897,17,Laris
P03626,Produk 3626,191,94452,13,Laris
P03627,Produk 3627,165,114094,16,Laris
P03628,Produk 3628,210,114918,8,Tidak
P03629,Produk 3629,158,121226,15,Laris
P03630,Produk 3630,203,148957,6,Tidak
P03631,Produk 3631,169,115031,10,Tidak
P03632,Produk 3632,196,142105,9,Tidak
P03633,Produk 3633,149,125407,9,Tidak
P03634,Produk 3634,104,113791,20,Laris
P03635,Produk 3635,165,109318,10,Tidak
P03636,Produk 3636,174,76422,21,Laris
P03637,Produk 3637,155,122256,18,Laris
P03638,Produk 3638,179,69737,21,Laris
P03639,Produk 3639,205,128825,12,Laris
P03640,Produk 3640,147,115136,18,Laris
P03641,Produk 3641,212,96748,13,Laris
P03642,Produk 3642,173,114988,5,Tidak
P03643,Produk 3643,185,98455,16,Laris
P03644,Produk 3644,146,129605,13,Tidak
P03645,Produk 3645,138,85894,11,Tidak
